company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct
Glasgow Creative 223,2402.0,2402.0,0,3,10560.62,3520.206666666667,3690.206666666667,371.4242856895604,3776.206666666667,3094.2066666666665,0.0,0.0,0.0,0.0,3.0,1500.0,1500.0,1500.0,1500.0,0.0,2.8161653333333336,2.9521653333333338,3.0209653333333337,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32.333333333333336,6.0,1,0.0,0.0,0.0,10560.62,0.0,0.0,100.0,0.0
RapidMedi 224,1922.0,1922.0,0,1,1655.425925925926,1655.425925925926,1655.425925925926,0.0,1655.425925925926,1655.425925925926,,,,,1.0,4000.0,4000.0,4000.0,4000.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,25.0,10.0,1,0.0,0.0,0.0,1655.425925925926,0.0,0.0,100.0,0.0
ZBYT 226,2608.0,2608.0,0,1,754.5107291666667,754.5107291666667,754.5107291666667,0.0,754.5107291666667,754.5107291666667,,,,,1.0,200.0,200.0,200.0,200.0,0.0,3.7725536458333333,3.7725536458333333,3.7725536458333333,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,27,27.0,12.0,1,0.0,0.0,0.0,754.5107291666667,0.0,100.0,0.0,0.0
Atlantic Holdings 227,2605.0,2605.0,0,1,1640.7721491228071,1640.7721491228071,1640.7721491228071,0.0,1640.7721491228071,1640.7721491228071,,,,,1.0,950.0,950.0,950.0,950.0,0.0,1.7271285780240075,1.7271285780240075,1.7271285780240075,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,29.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,27,27.0,12.0,1,0.0,0.0,0.0,1640.7721491228071,0.0,100.0,0.0,0.0
EMO 228,1787.0,2486.0,699,5,8806.537184384384,1761.3074368768769,1249.5361073873873,1785.4190978467252,4841.374333333333,412.975,174.75,266.5350195877958,0.0,564.0,2.6126609442060085,3801.6,1333.0,15000.0,3.0,6356.565055122145,,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,5.0,5,100.0,0.0,100.0,0.0,0.0,40.0,60.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,4.0,3,-3649.153592189983,-124.31061775315978,0.0,8806.537184384384,0.0,0.0,100.0,0.0
SouthernDisp 231,2299.0,2299.0,0,2,914.5266666666666,457.2633333333333,457.2633333333333,73.59095974068799,509.3,405.22666666666663,0.0,,0.0,0.0,2.0,32.5,32.5,55.0,10.0,31.81980515339464,,,,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.0,5,100.0,0.0,100.0,50.0,50.0,50.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,23.5,10.0,1,0.0,0.0,0.0,914.5266666666666,0.0,0.0,100.0,0.0
Apex Creative 233,581.0,1046.0,465,5,44338.41148504273,8867.682297008545,7631.910416666667,8052.779377055462,21211.8,910.3116666666667,116.25,187.7522747310047,0.0,396.0,3.9274193548387095,5256.2,6000.0,10000.0,60.0,4947.581449556945,8.800353335267046,7.801290003867425,18.206233333333333,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,80.0,6.4,8,100.0,60.0,100.0,80.0,80.0,20.0,80.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.8,5.0,4,27253.96731836517,122.93614681057805,0.0,44338.41148504273,0.0,0.0,100.0,0.0
AtlanticSolu 236,273.0,273.0,0,1,144.84,144.84,144.84,0.0,144.84,144.84,,,,,1.0,3.0,3.0,3.0,3.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,4.0,1,0.0,0.0,144.84,0.0,100.0,0.0,100.0,0.0
Wood & Edwards 240,749.0,749.0,0,1,835.4175,835.4175,835.4175,0.0,835.4175,835.4175,,,,,1.0,300.0,300.0,300.0,300.0,0.0,3.34167,3.34167,3.34167,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,38.0,1.0,1,0.0,0.0,0.0,835.4175,0.0,0.0,100.0,0.0
Clarke & King 242,2571.0,2571.0,0,2,1486.511334020202,743.255667010101,743.255667010101,160.62810538326855,856.8368895757576,629.6744444444445,0.0,,0.0,0.0,2.0,200.0,200.0,200.0,200.0,0.0,4.284184447878788,4.284184447878788,4.284184447878788,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,14.0,23,50.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,21.0,1.0,1,0.0,0.0,0.0,1486.511334020202,0.0,50.0,50.0,0.0
Leicester Solutions 244,1193.0,1193.0,0,1,6990.704,6990.704,6990.704,0.0,6990.704,6990.704,,,,,1.0,20000.0,20000.0,20000.0,20000.0,0.0,0.36701196,0.36701196,0.36701196,5.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13.0,10.0,1,0.0,0.0,0.0,6990.704,0.0,0.0,100.0,0.0
Sheffield Industries 245,1178.0,1395.0,217,2,17297.874,8648.937,8648.937,7323.9947220461745,13827.783333333333,3470.090666666667,217.0,,217.0,217.0,3.3663594470046085,21000.0,21000.0,40000.0,2000.0,26870.057685088806,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.5,6,100.0,0.0,100.0,100.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,18.5,3.0,2,0.0,0.0,0.0,17297.874,0.0,0.0,100.0,0.0
Flex Manufacturing 248,1261.0,1261.0,0,1,4286.4735619047615,4286.4735619047615,4286.4735619047615,0.0,4286.4735619047615,4286.4735619047615,,,,,1.0,4000.0,4000.0,4000.0,4000.0,0.0,1.0716183904761905,1.0716183904761905,1.0716183904761905,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17.0,8.0,1,0.0,0.0,0.0,4286.4735619047615,0.0,0.0,100.0,0.0
Taylor & Green 250,1130.0,1297.0,167,7,34287.176596363635,4898.168085194805,4534.325000000001,3900.9766413136235,11212.3,540.96,27.833333333333332,33.60605104243381,0.0,81.0,15.309880239520957,3553.4285714285716,1000.0,20000.0,20.0,7290.813097251061,4.915869460955712,4.39279090909091,9.791667692307694,15.0,20.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,57.14285714285714,6.428571428571429,7,100.0,28.57142857142857,100.0,100.0,100.0,57.14285714285714,57.14285714285714,28.57142857142857,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,21.571428571428573,7.0,4,0.0,0.0,0.0,34287.176596363635,0.0,0.0,100.0,0.0
Eastern Industries 253,1192.0,1192.0,0,1,1618.1727272727273,1618.1727272727273,1618.1727272727273,0.0,1618.1727272727273,1618.1727272727273,,,,,1.0,130.0,130.0,130.0,130.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,10.0,1,0.0,0.0,0.0,1618.1727272727273,0.0,0.0,100.0,0.0
Mega Systems 255,2460.0,3190.0,730,2,410.92390476190474,205.46195238095237,205.46195238095237,121.97585241117648,291.71190476190475,119.21199999999999,730.0,,730.0,730.0,1.0006849315068493,20.0,20.0,20.0,20.0,0.0,17.502714285714283,17.502714285714283,17.502714285714283,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,6.5,8,100.0,50.0,100.0,50.0,50.0,100.0,50.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,5.0,1,86.24995238095218,41.978551932103656,0.0,410.92390476190474,0.0,0.0,100.0,0.0
Pinnacle Print 257,2607.0,2607.0,0,1,121.16666666666666,121.16666666666666,121.16666666666666,0.0,121.16666666666666,121.16666666666666,,,,,1.0,,,,,,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,21.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21.0,12.0,1,0.0,0.0,0.0,121.16666666666666,0.0,100.0,0.0,0.0
SummitDisp 266,1571.0,1571.0,0,1,307.29583333333335,307.29583333333335,307.29583333333335,0.0,307.29583333333335,307.29583333333335,,,,,1.0,200.0,200.0,200.0,200.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,16.0,10.0,1,0.0,0.0,0.0,307.29583333333335,0.0,0.0,100.0,0.0
PinnacleSyst 272,2304.0,2304.0,0,1,4063.966666666667,4063.966666666667,4063.966666666667,0.0,4063.966666666667,4063.966666666667,,,,,1.0,2000.0,2000.0,2000.0,2000.0,0.0,2.5602990000000005,2.5602990000000005,2.5602990000000005,26.0,26.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,10.0,1,0.0,0.0,0.0,4063.966666666667,0.0,0.0,100.0,0.0
JWU 286,576.0,576.0,0,1,589.0483333333334,589.0483333333334,589.0483333333334,0.0,589.0483333333334,589.0483333333334,,,,,1.0,200.0,200.0,200.0,200.0,0.0,3.3870279166666672,3.3870279166666672,3.3870279166666672,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.0,6.0,1,0.0,0.0,0.0,589.0483333333334,0.0,0.0,100.0,0.0
Green & Wood 287,2362.0,2362.0,0,1,335.44545454545454,335.44545454545454,335.44545454545454,0.0,335.44545454545454,335.44545454545454,,,,,1.0,300.0,300.0,300.0,300.0,0.0,1.1740590909090909,1.1740590909090909,1.1740590909090909,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.0,8.0,1,0.0,0.0,0.0,335.44545454545454,0.0,0.0,100.0,0.0
Roberts & Davies 290,172.0,228.0,56,2,2337.6697222222224,1168.8348611111112,1168.8348611111112,941.112181725766,1834.3016666666667,503.36805555555554,56.0,,56.0,56.0,13.044642857142858,450.0,450.0,700.0,200.0,353.5533905932738,2.987291285714286,2.987291285714286,2.987291285714286,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,8,100.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.5,6.0,2,0.0,0.0,2337.6697222222224,0.0,100.0,0.0,100.0,0.0
Nexus Labels 296,1095.0,1095.0,0,1,1636.5500000000002,1636.5500000000002,1636.5500000000002,0.0,1636.5500000000002,1636.5500000000002,,,,,1.0,600.0,600.0,600.0,600.0,0.0,3.2731000000000003,3.2731000000000003,3.2731000000000003,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,30.0,1.0,1,0.0,0.0,0.0,1636.5500000000002,0.0,0.0,100.0,0.0
National Enterprises 302,1474.0,1996.0,522,41,37707.66429124554,919.6991290547693,695.4009696969697,586.549182850106,2671.042143021915,105.81614,16.3125,23.937334182024856,0.0,115.0,28.688218390804597,826.0731707317074,200.0,17620.0,30.0,2730.49666169219,0.9918545454545454,0.9918545454545454,0.9918545454545454,22.16216216216216,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,43.90243902439025,5.146341463414634,9,100.0,7.317073170731707,100.0,2.4390243902439024,2.4390243902439024,87.8048780487805,14.634146341463413,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.048780487804876,8.0,9,-4598.524453678825,-48.220985302325126,0.0,28609.065689023322,0.0,0.0,100.0,0.0
Oxford Labels 304,1395.0,1991.0,596,23,20663.81963089947,898.42694047389,825.3683199999999,688.6567481033154,3268.0275657142856,82.75121333333333,27.09090909090909,38.809558335309845,0.0,136.0,14.095218120805368,806.695652173913,390.0,6000.0,10.0,1268.3318476996974,,,,29.65909090909091,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.043478260869565,5.173913043478261,6,100.0,17.391304347826086,100.0,0.0,0.0,52.17391304347826,47.82608695652174,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.304347826086957,2.0,8,-1937.9468332271558,-28.135362210516924,0.0,20663.81963089947,0.0,0.0,100.0,0.0
EZM 307,746.0,746.0,0,2,2551.534920634921,1275.7674603174605,1275.7674603174605,893.1465753167282,1907.3174603174605,644.2174603174603,0.0,,0.0,0.0,2.0,4000.0,4000.0,5000.0,3000.0,1414.213562373095,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,13.5,1.0,1,0.0,0.0,0.0,2551.534920634921,0.0,0.0,100.0,0.0
Global Marketing 308,226.0,1782.0,1556,2,3250.9440476190475,1625.4720238095238,1625.4720238095238,169.7249887418755,1745.4857142857145,1505.4583333333333,1556.0,,1556.0,1556.0,0.4694730077120822,500.0,500.0,500.0,500.0,0.0,3.5210019666666668,3.5210019666666668,3.840068571428572,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,8,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.5,3.0,2,60.0068452380892,3.691656599383031,1745.4857142857145,1505.4583333333333,53.69165659938341,0.0,100.0,0.0
Birmingham Technologies 311,1408.0,1408.0,0,1,118.7,118.7,118.7,0.0,118.7,118.7,,,,,1.0,5.0,5.0,5.0,5.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,26.0,3.0,1,0.0,0.0,0.0,118.7,0.0,0.0,100.0,0.0
Rapid Packaging 313,2426.0,2426.0,0,1,578.3333333333333,578.3333333333333,578.3333333333333,0.0,578.3333333333333,578.3333333333333,,,,,1.0,300.0,300.0,300.0,300.0,0.0,2.313333333333333,2.313333333333333,2.313333333333333,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,27.0,6.0,1,0.0,0.0,0.0,578.3333333333333,0.0,0.0,100.0,0.0
SwiftPart 316,507.0,842.0,335,5,2019.2666666666669,403.85333333333335,426.20000000000005,76.3594373124021,492.0333333333333,283.93333333333334,83.75,86.9803617682367,0.0,190.0,5.451492537313433,76.0,80.0,100.0,40.0,26.076809620810597,,,,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,10.0,4,-253.39999999989868,-25.098220476070388,0.0,2019.2666666666669,0.0,0.0,100.0,0.0
Bristol Solutions 324,2376.0,2376.0,0,1,894.8,894.8,894.8,0.0,894.8,894.8,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,7.0,1,0.0,0.0,0.0,894.8,0.0,0.0,100.0,0.0
Ultra Industries 325,1502.0,2360.0,858,5,20352.23888888889,4070.447777777778,2148.2083333333335,3596.3622219889403,9182.0,486.1,214.5,429.0,0.0,858.0,2.1284965034965033,1020.0,1000.0,1800.0,250.0,775.0806409658288,,,,23.75,30.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.6,7,100.0,20.0,100.0,80.0,80.0,20.0,20.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20.4,8.0,2,-508.01944444459133,-4.992270847625906,0.0,20352.23888888889,0.0,0.0,100.0,0.0
Atlas International 327,2557.0,2557.0,0,2,23547.6990144,11773.8495072,11773.8495072,15792.988201952849,22941.17856,606.5204544000001,0.0,,0.0,0.0,2.0,1000.0,1000.0,1000.0,1000.0,0.0,11.773849507200001,11.773849507200001,22.94117856,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,6.5,8,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.5,1.0,1,0.0,0.0,0.0,23547.6990144,0.0,0.0,100.0,0.0
ExpressInte 339,833.0,2545.0,1712,9,27087.84588235294,3009.760653594771,1331.7733333333333,3485.323007773448,10518.333333333332,461.0,214.0,539.2714662261617,0.0,1547.0,1.920122663551402,2344.4444444444443,1020.0,5000.0,500.0,2031.1026014895892,1.3827419117647057,1.3441583333333333,2.2088499999999995,22.25,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,44.44444444444444,7.666666666666667,8,100.0,88.88888888888889,100.0,88.88888888888889,88.88888888888889,88.88888888888889,100.0,100.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.666666666666668,2.0,5,-5753.691862745405,-42.481723262415585,0.0,27087.84588235294,0.0,0.0,100.0,0.0
Southampton Display 341,500.0,2327.0,1827,20,53958.07810984127,2697.9039054920636,854.6993333333334,6369.837787570008,29095.079999999998,153.78693333333334,96.15789473684211,120.13153122857311,0.0,424.0,3.998357963875205,2923.65,200.0,39600.0,1.0,8927.129804996854,,,,26.31578947368421,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,75.0,5.8,6,100.0,80.0,100.0,0.0,0.0,65.0,35.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,22.6,9.0,9,-1619.0028484902261,-18.00289675100501,0.0,53958.07810984127,0.0,0.0,100.0,0.0
Edinburgh Enterprises 344,2327.0,2327.0,0,1,353.48749999999995,353.48749999999995,353.48749999999995,0.0,353.48749999999995,353.48749999999995,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24.0,9.0,1,0.0,0.0,0.0,353.48749999999995,0.0,0.0,100.0,0.0
Morgan & Roberts 345,1583.0,2054.0,471,7,6630.7310777777775,947.2472968253968,887.4166666666665,678.0323966971068,2337.4416666666666,188.77999999999997,78.5,114.77935354409345,0.0,269.0,5.428343949044586,3414.285714285714,3300.0,7000.0,2000.0,1686.6421982038469,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.857142857142857,6,100.0,85.71428571428571,100.0,0.0,0.0,14.285714285714285,85.71428571428571,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.285714285714285,3.0,4,4990.222744442758,150.51802541553775,0.0,6630.7310777777775,0.0,0.0,100.0,0.0
Metro Manufacturing 347,703.0,2564.0,1861,7,4146.032697089947,592.2903852985638,463.47833333333335,352.7386034384197,1259.25,251.68,310.1666666666667,491.1954465044099,0.0,1253.0,1.3738581407845245,3328.5714285714284,4000.0,6300.0,500.0,2602.3798631984823,0.660256,0.660256,0.660256,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,57.14285714285714,5.428571428571429,6,100.0,42.857142857142854,100.0,0.0,0.0,14.285714285714285,85.71428571428571,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.0,2.0,4,399.7873874716527,28.927947511286554,0.0,4146.032697089947,0.0,0.0,100.0,0.0
FlexIndu 349,1939.0,2549.0,610,8,8888.646595238095,1111.0808244047619,724.9954444444445,1052.3222172987125,3340.6666666666665,293.36483333333337,87.14285714285714,122.07160271937201,6.0,358.0,4.7901639344262295,446.25,275.0,1000.0,20.0,365.4327180597975,9.412733101190476,4.488379166666666,25.902714285714286,23.5,20.0,57.14285714285714,14.285714285714285,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,4,87.5,6.125,9,100.0,50.0,100.0,50.0,50.0,75.0,62.5,62.5,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.25,2.0,6,-4915.227547618601,-110.59563444117198,0.0,8888.646595238095,0.0,0.0,100.0,0.0
JRG 351,1893.0,2080.0,187,3,1293.152121212121,431.050707070707,461.53,135.5145192321176,548.73,282.8921212121212,93.5,132.22896808188437,0.0,187.0,5.8596256684491985,60.0,40.0,100.0,40.0,34.64101615137755,3.3947054545454547,3.3947054545454547,3.3947054545454547,20.0,20.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.333333333333333,9,100.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,100.0,33.33333333333333,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.0,5.0,2,0.0,0.0,0.0,1293.152121212121,0.0,0.0,100.0,0.0
WC 353,1655.0,1655.0,0,2,489.0,244.5,244.5,12.727922061357855,253.5,235.5,0.0,,0.0,0.0,2.0,170.0,170.0,170.0,170.0,0.0,,,,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,7.0,1,0.0,0.0,0.0,489.0,0.0,0.0,100.0,0.0
Eastern Packaging 358,750.0,1523.0,773,44,441264.1985985137,10028.731786329858,3240.650666666667,22682.994739095433,133458.0,345.81666666666666,17.976744186046513,48.922917198819256,0.0,259.0,20.790426908150067,8146.068181818182,251.0,320000.0,20.0,48127.84097293554,16.124796363261886,14.853812309848486,50.77325714285715,17.23095238095238,16.5,29.545454545454547,70.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.795454545454546,9,100.0,90.9090909090909,100.0,95.45454545454545,95.45454545454545,86.36363636363636,27.27272727272727,36.36363636363637,47.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,28.40909090909091,12.0,6,-119858.43026568281,-108.65003836373914,0.0,441264.1985985137,0.0,0.0,100.0,0.0
Premier Design 360,282.0,1530.0,1248,3,10821.469500000001,3607.1565000000005,4128.822000000001,3124.906696157961,6438.400833333333,254.24666666666667,624.0,684.479364188578,140.0,1108.0,0.8780048076923077,73.33333333333333,75.0,100.0,45.0,27.53785273643051,80.48001041666666,80.48001041666666,80.48001041666666,16.666666666666668,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,66.66666666666666,6.0,7,100.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,66.66666666666666,33.33333333333333,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.666666666666668,11.0,2,1220.8148076924165,33.84424290136611,4128.822000000001,6692.6475,38.15398638789308,0.0,100.0,0.0
Evans & Walker 361,1795.0,2563.0,768,16,24796.45918539988,1549.7786990874924,788.5695064484127,1524.264396538456,5984.1238095238095,305.6266666666667,51.2,59.74732510450035,0.0,147.0,7.609375,1256.6666666666667,100.0,10000.0,25.0,2737.3486042067025,13.250419023779186,5.381493333333334,56.185919999999996,16.384615384615383,20.0,64.28571428571429,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,87.5,7.0,9,100.0,62.5,100.0,68.75,68.75,81.25,75.0,100.0,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.875,7.0,8,-3670.209291110599,-44.40403281374479,0.0,24796.45918539988,0.0,0.0,100.0,0.0
